URL,title,current_word_count,indexed_status,clicks,impressions,CTR,average_position,top_query,query_overlap,current_classification,recommended_next_action,confidence,evidence_source
"https://thesamachardaily.in/articles/india/indias-fighter-jet-engine-quest-stalls-after-four-decades/","India’s Fighter Jet Engine Quest Stalls After Four Decades","59","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/indias-stateowned-refineries-face-supply-uncertainty-amid-middle-east-disruptions/","India’s State‑Owned Refineries Face Supply Uncertainty Amid Middle East Disruptions","90","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/isl-appoints-karan-yadav-as-ceo-ushering-in-clubled-governance-model/","ISL appoints Karan Yadav as CEO, ushering in club‑led governance model","58","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/joint-meeting-with-hamali-unions-soon-on-wage-hike/","Hamali Unions to Meet Government Over Rs 28‑to‑Rs 40 Wage Hike Demand","107","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/karnataka-cm-pushes-lidar-survey-to-map-western-ghats-opposes-kasturirangan-esa-draft/","Karnataka CM pushes LiDAR survey to map Western Ghats, opposes Kasturirangan ESA draft","100","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/karnataka-high-court-sda-recruitment-2026-deadline-hits-today-20-posts-open/","Karnataka High Court SDA Recruitment 2026 Deadline Hits Today, 20 Posts Open","97","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/karnataka-man-rides-twowheeler-with-six-kids-five-in-metal-basket-video-sparks-outrag/","Karnataka Man Rides Two‑Wheeler with Six Kids, Five in Metal Basket, Video Sparks Outrage","61","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/karnataka-sit-raids-ten-sites-in-six-states-over-dodderi-fake-drug-ring/","Karnataka SIT raids ten sites in six states over Dodderi fake drug ring","88","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/keerthy-suresh-flaunts-tamilkerala-pride-at-tiff-2026-highlighting-south-indian-grand/","Keerthy Suresh Flaunts Tamil‑Kerala Pride at TIFF 2026, Highlighting South Indian Grandeur","72","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/maharashtra-exam-date-shift-upends-careers-marriages-finances/","Maharashtra Exam Date Shift Upends Careers, Marriages, Finances","88","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/maharashtra-fda-suspends-olympia-coffee-house-licence-over-hygiene-violations/","Maharashtra FDA Suspends Olympia Coffee House Licence Over Hygiene Violations","52","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/mahindra-to-unveil-facelifted-thar-suv-tomorrow-sep-22-2026/","Mahindra to Unveil Facelifted Thar SUV Tomorrow, Sep 22, 2026","70","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/malaysia-pm-anwar-ibrahim-sings-kishore-kumar-classic-at-delhi-brics-gala/","Malaysia PM Anwar Ibrahim sings Kishore Kumar classic at Delhi BRICS gala","39","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/manjeet-kaurs-final-video-shows-they-set-me-on-fire-first-arrest-made/","Manjeet Kaur’s Final Video Shows ‘They Set Me On Fire’, First Arrest Made","90","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/mazda-art-festival-showcases-indias-rich-and-varied-artistic-diversity/","Mazda Art Festival Showcases India's Rich and Varied Artistic Diversity","43","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/mecl-signs-mou-with-nbcc-to-renovate-and-upgrade-nagpur-corporate-headquarters/","MECL signs MoU with NBCC to renovate and upgrade Nagpur corporate headquarters","91","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/modi-calls-on-brics-business-council-to-cut-trade-barriers-boost-startups/","Modi Calls on BRICS Business Council to Cut Trade Barriers, Boost Startups","101","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/modi-greets-ethiopias-abiy-ahmed-at-new-delhis-bharat-mandapam-during-brics-2026/","Modi greets Ethiopia's Abiy Ahmed at New Delhi's Bharat Mandapam during BRICS 2026","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/modi-to-hand-out-51000-government-job-letters-at-20th-rozgar-mela/","Modi to Hand Out 51,000+ Government Job Letters at 20th Rozgar Mela","70","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/modi-xi-meet-in-new-delhi-emphasize-border-peace-at-brics-2026/","Modi, Xi Meet in New Delhi, Emphasize Border Peace at BRICS 2026","88","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/mohit-suri-teams-with-ram-gopal-varma-on-yrfbacked-twohero-gangster-film/","Mohit Suri Teams with Ram Gopal Varma on YRF‑Backed Two‑Hero Gangster Film","93","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/money-plant-care-sunlight-vs-shade-find-the-ideal-spot-for-lush-growth/","Money Plant Care: Sunlight vs Shade – Find the Ideal Spot for Lush Growth","97","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/mosquitoes-thrive-in-indian-bathrooms-5-simple-fixes-to-stop-them/","Mosquitoes Thrive in Indian Bathrooms: 5 Simple Fixes to Stop Them","98","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/moxy-bengaluru-airport-prestige-tech-cloud-names-jegan-babu-as-new-food-beverage-mana/","Moxy Bengaluru Airport Prestige Tech Cloud names Jegan Babu as new Food & Beverage manager","36","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/mumbai-police-constable-loses-rs-112-lakh-in-matrimonial-gift-fraud/","Mumbai Police Constable Loses Rs 11.2 Lakh in Matrimonial Gift Fraud","33","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/neha-dhupia-says-motherhood-has-shaken-her-confidence-ahead-of-roadies-rebirth/","Neha Dhupia says motherhood has shaken her confidence ahead of Roadies Rebirth","56","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/netflix-unveils-first-look-for-unaccustomed-earth-series-starring-freida-pinto/","Netflix Unveils First Look for 'Unaccustomed Earth' Series Starring Freida Pinto","118","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/never-rejected-nepal-clears-stand-on-foreign-support-amid-rescue-seeks-specialised-as/","Nepal Refutes Rejection Claims, Requests Specialized Flood Aid from India, China","125","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/nxp-unveils-easyevse-platform-with-rw612-mcu-at-electronica-india-2026/","NXP Unveils EasyEVSE Platform with RW612 MCU at Electronica India 2026","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/odisha-bjp-youth-wing-sets-world-record-collects-8810-blood-units-on-pm-modis-birthda/","Odisha BJP Youth Wing Sets World Record, Collects 8,810 Blood Units on PM Modi’s Birthday","90","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/ott-week-preview-16-new-titles-debut-on-netflix-prime-video-jiohotstar-sep-1420/","OTT Week Preview: 16 New Titles Debut on Netflix, Prime Video, JioHotstar (Sep 14‑20)","114","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/pm-modi-arrives-in-uzbekistan-for-2-day-visit-gets-warm-welcome-from-president-mirziy/","PM Modi arrives in Uzbekistan, welcomed by President Mirziyoyev for trade, defence talks","122","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","LATER_PHASE_BACKLOG","MEDIUM","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/pm-modi-begins-central-asia-visit-to-strengthen-indias-strategic-partnerships-and-pus/","Modi Launches Central Asia Tour to Bolster Strategic Ties and Regional Security","146","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/psu-lenders-to-appeal-nclt-approval-of-subhash-chandras-rs-65-cr-repayment-plan/","PSU Lenders to Appeal NCLT Sanction of Subhash Chandra’s Rs 6.5 Cr Repayment Plan","118","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/punjab-employee-unrest-puts-aap-on-the-back-foot/","Punjab Government Employee Unrest Challenges AAP Ahead of Assembly Vote","123","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/punjab-lecturer-cadre-2026-admit-card-released-on-official-portal/","Punjab Lecturer Cadre 2026 Admit Card Released on Official Portal","54","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/rajasthan-urban-local-body-count-starts-bjp-leads-early-over-congress/","Rajasthan Urban Local Body Count Starts, BJP Leads Early Over Congress","78","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/raveena-tandon-reveals-nighttime-prank-that-broke-the-ice-with-karisma-kapoor-on-anda/","Raveena Tandon Reveals Night‑time Prank That Broke the Ice with Karisma Kapoor on ‘Andaz Apna Apna’","148","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/rescued-from-nepal-floods-21-tn-pilgrims-meet-eam-at-delhi-airport/","21 Tamil Nadu pilgrims rescued from Nepal floods meet EAM at Delhi airport","137","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/school-assembly-broadcast-delivers-top-news-thought-history-to-students/","School Assembly Broadcast Delivers Top News, Thought & History to Students","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/september-snow-blankets-himalayan-peaks-as-cold-wave-hits-north-india/","September Snow Blankets Himalayan Peaks as Cold Wave Hits North India","127","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/shah-rukh-khan-says-king-release-stays-on-schedule-despite-onset-injuries/","Shah Rukh Khan says 'King' release stays on schedule despite on‑set injuries","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/shaheen-bhatt-recalls-prank-on-fouryearold-alia-saying-she-wasnt-their-parents-child/","Shaheen Bhatt recalls prank on four‑year‑old Alia, saying she ‘wasn’t their parents’ child’","85","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/snakes-in-flower-pots-five-garden-species-explained-not-to-panic/","Snakes in Flower Pots: Five Garden Species Explained, Not to Panic","103","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/south-indian-breads-offer-crisp-soft-and-smoky-alternatives-to-naan/","South Indian breads offer crisp, soft and smoky alternatives to naan","61","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/sp-mp-slams-bjp-for-excluding-opposition-chief-ministers-from-new-delhi-brics-summit/","SP MP slams BJP for excluding opposition chief ministers from New Delhi BRICS summit","62","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","SOURCE_VERIFICATION_THEN_ENRICH","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/speeding-mahindra-thar-kills-57yearold-dairy-operator-in-jaipur-collision/","Speeding Mahindra Thar Kills 57‑Year‑Old Dairy Operator in Jaipur Collision","66","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/srabani-nanda-lauds-polands-spaa-olympic-centre-as-sprint-training-boost-for-india/","Srabani Nanda lauds Poland's Spała Olympic Centre as sprint training boost for India","50","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/srm-school-of-law-hosts-landmark-lecture-on-sustainability-law-and-human-rights/","SRM School of Law Hosts Landmark Lecture on Sustainability, Law and Human Rights","87","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/supreme-court-takes-up-manav-bhanot-vs-nhai-dispute-over-debt-resolution/","Supreme Court Takes Up Manav Bhanot vs. NHAI Dispute Over Debt Resolution","128","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","SOURCE_VERIFICATION_THEN_ENRICH","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/surat-trader-allegedly-stolen-of-gold-worth-rs-195-cr-and-aed-128-lakh-at-mumbai-airp/","Surat Trader Allegedly Stolen of Gold Worth Rs 1.95 Cr and AED 1.28 Lakh at Mumbai Airport","81","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","SOURCE_VERIFICATION_THEN_ENRICH","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/tejashwi-yadav-urges-bihar-cm-to-install-lifesize-statues-of-three-late-leaders/","Tejashwi Yadav urges Bihar CM to install life‑size statues of three late leaders","100","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/toxic-box-office-collection-day-3-live-updates-yash-film-eyes-rs-30-cr-day-4-after-ea/","Yash’s ‘Toxic’ pulls Rs 221.45 cr globally by Day 3, targets Rs 30 cr on Day 4","144","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/uttar-pradesh-cabinet-approves-transfer-of-26-hectares-for-nsg-centre-in-ayodhya/","Uttar Pradesh Cabinet Approves Transfer of 26 Hectares for NSG Centre in Ayodhya","65","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/vice-president-radhakrishnan-urges-educational-institutions-to-become-global-research/","Vice President Radhakrishnan calls for Indian colleges to become global research hubs","124","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/vivo-india-launches-its-new-vivo-buds-earbuds-with-long-battery-and-noisecancellation/","vivo India launches its new vivo Buds earbuds with long battery and noise‑cancellation","73","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","B — TARGETED ENRICHMENT CANDIDATE","SOURCE_VERIFICATION_THEN_ENRICH","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/vp-cp-radhakrishnan-to-attend-upasi-trf-centenary-conference-in-tamil-nadu/","VP C.P. Radhakrishnan to Attend UPASI TRF Centenary Conference in Tamil Nadu","90","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/west-bengal-bypolls-left-announces-nandigram-rejinagar-candidates-as-tmc-splits/","West Bengal Bypolls: Left Announces Nandigram, Rejinagar Candidates as TMC Splits","38","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","PRESERVE_LOW_PRIORITY","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
"https://thesamachardaily.in/articles/india/why-was-vaibhav-sooryavanshi-not-selected-in-india-u-19-squad-bcci-rule-is-the-reason/","BCCI rule bars Vaibhav Sooryavanshi from India U‑19 squad despite strong performances","145","INDEXABLE (LIVE)","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","UNAVAILABLE","INSUFFICIENT_DATA","NONE","A — KEEP AS IS","MAINTAIN_SHORT_NEWS","HIGH","PHASE_6C_AUDIT / REPOSITORY_EVIDENCE"
